"id","type","i:0","i:1","i:2","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
862,1,0,0,0,6.7215e-06,-5.067e-05,4.2554e-06,-0.003371,-0.0017133,0.0020807,0.0075,0.0070176,0.00025557,0.0043142,0.11603,0.10977,-0.2375
1155,1,0,0,0,6.2091e-07,-9.5829e-06,-2.9863e-07,-0.0011501,0.021493,0.0094182,0.0075,0.0011958,0.00014584,0.0014902,-0.095988,0.12038,-0.2375
201,1,0,0,0,-3.3466e-05,1.8017e-05,-1.2649e-12,4.8948e-19,-2.9369e-19,0,0.0075,-0.0024024,-0.0044622,0.00083117,-0.070732,0.13031,-0.2375
1186,1,0,0,0,-8.711e-06,-7.735e-06,7.6771e-13,-2.1368e-19,1.955e-19,0,0.0075,0.0010314,-0.0011615,-0.019052,-0.055354,0.12944,-0.2375
1331,1,0,0,0,1.3962e-05,-1.7662e-05,1.852e-06,0.023083,0.01635,-0.0093224,0.0075,0.0023416,0.0017671,-0.0046513,-0.02794,0.12495,-0.2375
257,1,0,0,0,4.1774e-06,-3.9642e-07,-2.2779e-06,-0.011101,0.0019625,-0.0052785,0.0075,0.00025786,5.1624e-05,0.0068657,-0.014272,0.13112,-0.23751
782,1,0,0,0,-0.00010245,-6.1026e-05,-3.812e-07,0.00074607,0.00018477,5.5572e-05,0.0075,0.00822,-0.01361,-0.022322,0.006226,0.11811,-0.2375
1532,1,0,0,0,2.7283e-06,-9.5352e-07,2.3418e-06,-0.024791,-0.023286,0.009841,0.0075,9.8161e-05,0.00014379,-0.00050194,0.025426,0.12187,-0.23751
857,1,0,0,0,1.4459e-06,-5.2037e-06,-6.3991e-06,-0.012556,0.0037558,-0.018555,0.0075,0.00074396,-4.3905e-06,-0.0025751,0.045853,0.12538,-0.2375
1209,1,0,0,0,-2.0056e-06,-2.3669e-07,-3.7959e-06,-0.010369,-0.00052319,-0.0027005,0.0075,1.4169e-05,-0.00067055,0.0029885,0.060041,0.12051,-0.2375
19,1,0,0,0,-1.4465e-06,-1.3714e-05,1.6827e-06,0.0040254,-0.016582,0.0010936,0.0075,0.0017101,-0.00024815,-0.0048291,0.074841,0.11808,-0.2375
1125,1,0,0,0,3.3545e-06,-6.289e-05,2.0541e-06,0.0061789,0.012634,0.0023091,0.0075,0.0083537,0.00070759,-0.017615,0.08312,0.13085,-0.2375
1630,1,0,0,0,2.5081e-05,-2.6434e-05,-1.9282e-06,-0.0017805,-0.00224,0.0013855,0.0075,0.0032835,0.0032689,0.0057798,0.10187,0.12476,-0.2375
1061,1,0,0,0,1.0494e-05,4.9784e-06,7.3031e-06,0.012912,-0.01348,0.0058548,0.0075,-0.00046073,0.0016709,0.0049451,0.1168,0.12923,-0.2375
1514,1,0,0,0,-1.8362e-05,-5.6176e-06,-1.6575e-06,0.013959,0.023166,-0.0047365,0.0075,0.0005624,-0.0025832,0.0027406,0.12802,0.11878,-0.2375
410,1,0,0,0,-8.6769e-05,1.2621e-05,-1.0783e-06,-5.6785e-05,0.00039459,0.00079921,0.0075,-0.0014115,-0.011415,0.0031647,0.14302,0.11863,-0.2375
10,1,0,0,0,0.00014572,2.9303e-05,5.9832e-13,3.9792e-18,-8.5334e-19,0,0.0075,-0.0039072,0.01943,0.017738,-0.096147,0.14128,-0.2375
900,1,0,0,0,1.2639e-05,6.6356e-06,-3.415e-06,-0.023066,0.012592,-0.0083348,0.0075,-0.0010901,0.0017312,-0.0022964,-0.0811,0.14116,-0.23751
1210,1,0,0,0,1.4106e-05,-1.6235e-05,5.9734e-06,-0.010655,0.023955,0.00032219,0.0075,0.0019705,0.0020156,0.0041867,-0.058832,0.146,-0.2375
1443,1,0,0,0,1.4938e-05,7.3598e-06,2.3028e-06,0.001452,0.012431,0.010024,0.0075,-0.0009095,0.0018824,0.0020954,-0.043773,0.13903,-0.2375
1572,1,0,0,0,2.516e-06,-1.7209e-06,6.6662e-08,0.012124,0.0048773,-0.013809,0.0075,0.00014599,0.00023444,-0.006476,-0.02562,0.14092,-0.2375
43,1,0,0,0,-2.3266e-06,-1.3532e-05,5.9845e-07,-0.010397,0.01071,-0.00018865,0.0075,0.0017776,-0.0005766,-0.0038816,0.0019833,0.13848,-0.2375
50,1,0,0,0,-3.9021e-06,-2.7847e-05,-1.6267e-06,0.019667,-0.01698,-0.0046878,0.0075,0.0036197,-0.00044122,0.0020104,0.016344,0.13416,-0.2375
791,1,0,0,0,4.1046e-07,-1.114e-05,2.3539e-06,0.014619,-0.010372,0.01283,0.0075,0.0013737,0.00025117,-0.0026404,0.027597,0.14554,-0.2375
1577,1,0,0,0,-8.5355e-07,-5.2465e-06,-2.1447e-06,0.0061302,0.0027006,-0.0070048,0.0075,8.3049e-05,5.7064e-05,0.0031133,0.041415,0.1397,-0.2375
724,1,0,0,0,1.1568e-05,-1.7443e-05,-1.3819e-06,-0.0231,-0.016071,0.0079885,0.0075,0.0021098,0.0015216,-0.00077587,0.056992,0.14316,-0.2375
1717,1,0,0,0,2.1613e-05,-9.4986e-06,4.1549e-07,-0.0036243,0.0022505,0.0039219,0.0075,0.001744,0.0027133,-0.0063414,0.06828,0.13305,-0.2375
493,1,0,0,0,3.5721e-05,-4.1559e-06,-7.3329e-06,0.010497,0.0030107,-0.015328,0.0075,0.00046371,0.0051181,0.0047076,0.074688,0.14661,-0.2375
1458,1,0,0,0,4.0193e-05,2.6661e-05,1.4713e-06,0.0041718,-0.0044131,0.0022302,0.0075,-0.0034133,0.005469,0.00053607,0.09706,0.14128,-0.2375
38,1,0,0,0,-0.00011673,-0.00010768,2.4828e-06,-0.0031501,0.0021127,0.0011833,0.0075,0.014597,-0.014905,0.039143,0.12441,0.14396,-0.2375
1492,1,0,0,0,-2.8792e-05,1.9181e-05,1.9267e-06,0.0073865,0.012801,0.0019634,0.0075,-0.002504,-0.003854,0.014881,0.13654,0.13514,-0.2375
968,1,0,0,0,-5.6773e-06,-7.1468e-06,-4.7185e-06,0.0020852,0.0083744,-0.0024207,0.0075,0.0011383,-0.0018296,0.0057914,-0.088224,0.15231,-0.23046
416,1,0,0,0,-3.2538e-05,-4.8198e-05,-1.5727e-06,-0.017862,0.0077597,-0.0076423,0.0075,0.0065559,-0.0044343,-0.019102,-0.07575,0.15806,-0.2375
66,1,0,0,0,-3.9629e-05,-1.667e-05,-1.2649e-12,-8.5798e-19,3.6509e-19,0,0.0075,0.0022228,-0.0052839,-0.00044398,-0.039923,0.15478,-0.2375
5,1,0,0,0,3.8799e-05,-3.0242e-06,8.2173e-07,0.011722,-0.01543,0.0056972,0.0075,0.00038441,0.005106,0.0015289,-0.024441,0.15588,-0.2375
838,1,0,0,0,-2.5716e-05,-0.00037277,-7.9198e-14,1.6039e-19,-6.8411e-18,0,0.0075,0.049704,-0.0034288,-0.037998,-0.011534,0.14817,-0.2375
122,1,0,0,0,-5.2719e-06,-1.338e-05,-1.2002e-07,0.0062446,0.022282,0.0005624,0.0075,0.0017936,-0.00072923,-0.005489,-0.0021994,0.16178,-0.2375
1642,1,0,0,0,8.9041e-07,7.3521e-07,7.131e-09,0.026311,-0.0029069,-0.0023532,0.0075,-0.00023068,3.1533e-05,0.0011377,0.013503,0.15672,-0.2375
746,1,0,0,0,3.3793e-06,-6.7425e-07,1.8019e-06,-0.0024268,0.0020388,0.0018118,0.0075,-1.4578e-05,0.00039808,0.0016268,0.042404,0.16126,-0.2375
737,1,0,0,0,-1.5891e-06,-1.1388e-05,-4.3013e-06,0.021066,0.0026556,-0.017583,0.0075,-0.002313,-0.00085246,0.0030883,0.061296,0.1552,-0.22966
1010,1,0,0,0,-4.6136e-06,-4.4641e-07,-4.71e-06,-0.040045,-0.040847,-0.0063673,0.0075,-0.00047731,-0.0005292,0.00072998,0.072449,0.16144,-0.23751
1750,1,0,0,0,0.00024355,-4.1176e-05,-7.9198e-14,-4.3911e-18,1.6243e-19,0,0.0075,0.0054903,0.032474,0.00031736,0.087353,0.15759,-0.2375
63,1,0,0,0,4.1758e-05,2.0408e-05,-4.6259e-06,-0.01116,0.010236,0.0078189,0.0075,-0.0026155,0.0057114,-0.0080033,0.1099,0.14904,-0.2375
1128,1,0,0,0,3.3416e-05,2.0396e-05,-6.9742e-09,0.0031978,0.0020892,-0.018609,0.0075,0.0029926,-0.0041538,0.010238,0.10616,0.16197,-0.2309
972,1,0,0,0,3.2589e-05,9.9161e-06,-3.8851e-06,-0.017442,0.010642,-0.0099346,0.0075,-0.0016145,0.0043518,0.017593,0.12471,0.15989,-0.2375
572,1,0,0,0,-3.7911e-05,1.4928e-05,-5.0689e-06,0.0013587,-0.0014421,-0.0049173,0.0075,-0.0015207,-0.0055257,-0.014536,0.13972,0.1498,-0.2375
210,1,0,0,0,4.5294e-06,-1.2023e-06,5.1979e-07,-0.01523,0.014159,0.011209,0.0075,-5.2177e-05,0.00088124,-0.007051,-0.090676,0.16532,-0.2375
343,1,0,0,0,5.8539e-05,-2.1579e-05,6.3348e-07,0.011763,-0.00072752,-0.0016313,0.0075,0.0030258,0.0078943,-0.0013654,-0.057628,0.16503,-0.2375
112,1,0,0,0,6.9425e-06,-8.5812e-06,-2.1679e-08,-0.0015345,0.0021881,0.00097189,0.0075,0.0010925,0.00089968,0.0040749,-0.042342,0.16959,-0.2375
1043,1,0,0,0,5.9029e-06,-1.2534e-06,2.183e-08,0.012914,0.021599,-0.0010654,0.0075,0.00015301,0.00075766,-0.0019529,-0.017154,0.16899,-0.2375
328,1,0,0,0,4.3666e-06,7.5202e-07,-6.7515e-07,-0.0048568,-0.018174,-0.00051537,0.0075,-0.0001542,0.0004704,-0.00052631,0.0069214,0.17437,-0.2375
1018,1,0,0,0,1.5894e-06,-1.1128e-06,-3.0557e-07,-0.0081626,-0.0058744,0.0053513,0.0075,0.00030729,0.00027517,-0.0012268,0.02148,0.16942,-0.2375
117,1,0,0,0,-2.7091e-05,-2.6537e-05,-2.3697e-06,-0.00065759,-0.010882,-0.010575,0.0075,0.0038206,-0.0035527,0.0041325,0.056425,0.16702,-0.2375
90,1,0,0,0,3.7197e-07,-1.7123e-06,-9.6408e-07,-0.023834,-0.030225,0.011187,0.0075,0.00023658,-0.00018293,-0.0014911,0.081075,0.17371,-0.2375
116,1,0,0,0,-1.1212e-07,-1.4891e-05,-6.182e-07,0.0045002,-0.0012623,0.010039,0.0075,0.0019231,-0.00010885,-3.1091e-05,0.095717,0.17047,-0.2375
831,1,0,0,0,3.0283e-05,2.6836e-05,-5.5208e-06,-0.016523,0.013633,0.011117,0.0075,-0.0035873,0.0044199,-0.0089407,0.113,0.17357,-0.2375
1422,1,0,0,0,-1.3324e-06,3.9248e-05,1.1687e-06,-0.011932,0.00081216,0.0086243,0.0075,-0.0051312,-0.00023102,0.0052248,-0.097501,0.18004,-0.2375
1441,1,0,0,0,-1.461e-06,-2.3266e-06,-4.5034e-07,0.0039028,0.0045138,-0.0033251,0.0075,0.00030133,-0.00011366,0.00034928,-0.076058,0.17829,-0.2375
1731,1,0,0,0,-9.0864e-07,2.386e-07,2.8887e-07,-0.02042,-0.024334,0.00075928,0.0075,-7.023e-05,-0.00011953,-4.2623e-05,-0.061305,0.181,-0.2375
1356,1,0,0,0,1.2077e-06,-8.5282e-07,-6.5552e-06,-0.0010197,0.00050915,-0.0010878,0.0075,0.00089288,0.0042953,0.00013835,-0.035634,0.181,-0.23044
1622,1,0,0,0,4.7013e-06,-5.7104e-06,-8.5681e-07,-0.013147,-0.022404,0.0065389,0.0075,0.00076849,0.00065901,0.0025072,-0.0068865,0.18026,-0.2375
1348,1,0,0,0,-1.4544e-06,4.3792e-07,1.1917e-07,0.0072971,0.013349,-0.0028993,0.0075,-6.0282e-05,-0.00018599,0.0015782,0.031106,0.18092,-0.2375
1304,1,0,0,0,0.00044827,-0.00033346,1.1065e-12,6.8182e-18,-6.7033e-18,0,0.0075,0.044462,0.059771,-0.010425,0.047806,0.17958,-0.2375
70,1,0,0,0,-0.0001219,-0.00027519,1.4892e-06,-0.0053596,-0.0014867,-0.00060868,0.0075,0.036734,-0.0162,-0.14471,0.066666,0.17801,-0.2375
1485,1,0,0,0,1.1276e-05,-8.1715e-05,3.6123e-06,0.017094,0.00083465,0.0051453,0.0075,0.010985,0.0016855,-0.02518,0.13701,0.17952,-0.2375
873,1,0,0,0,-0.0023337,4.715,1.1065e-12,-6.4081e-17,1.118e-13,0,0.0075,-628.68,-0.31117,0.30518,0.037751,36.541,-0.2375
2884,1,0,0,0,0.0007772,8.6509,-1.0955e-12,1.3555e-17,2.2452e-13,0,0.0075,-1153.5,0.10363,238.58,-0.092313,65.668,-0.2375
812,1,0,0,0,-1.7427e-05,-2.7871e-06,1.0012e-05,-0.002198,-0.00015856,-0.0014058,0.0075,-0.00032104,0.00098169,0.0020981,-0.078007,-0.034,-0.22316
1313,1,0,0,0,-8.2643e-06,-3.0149e-07,1.5958e-05,0.025501,0.00075628,-0.015745,0.0075,0.0013183,-0.0018795,-0.0016644,-0.063192,-0.034,-0.22672
313,1,0,0,0,4.1043e-06,-8.4121e-06,-5.0625e-05,-0.034708,-0.0076529,0.044928,0.0075,-0.0080231,0.0026832,-0.0020464,-0.032553,-0.034006,-0.22353
1754,1,0,0,0,6.5028e-06,2.2098e-06,6.9154e-06,-0.00013,0.016979,0.010751,0.0075,0.0017207,-0.0012978,0.00075406,-0.0069855,-0.033854,-0.2159
1640,1,0,0,0,1.9023e-05,-7.5457e-07,-8.3696e-07,-0.015359,-0.014411,-0.0093874,0.0075,0.0021001,-0.0043875,-0.00041216,0.018499,-0.034002,-0.22609
722,1,0,0,0,4.2746e-06,7.5597e-07,-9.8158e-06,0.0064034,0.019854,0.034124,0.0075,-0.0016144,0.0023786,-0.00063037,0.0080003,-0.034002,-0.21538
1613,1,0,0,0,1.4146e-07,3.3967e-06,7.0766e-06,-0.0041735,-0.0064484,0.0011384,0.0075,0.00086608,-0.0085647,0.00022539,0.057641,-0.034001,-0.22337
1019,1,0,0,0,-2.9172e-06,-2.6661e-06,-1.4326e-05,-0.0031563,0.0018465,-0.0075812,0.0075,-0.001944,-0.005497,0.00041064,0.071999,-0.034,-0.22771
1651,1,0,0,0,5.2444e-05,-7.6576e-07,-1.1054e-05,-0.0065555,0.00061576,-0.0032694,0.0075,-0.0041665,-0.012317,0.001652,0.092849,-0.034,-0.22365
299,1,0,0,0,-5.8746e-05,2.268e-06,3.528e-06,-0.022183,0.00027379,-0.0099506,0.0075,0.00041933,-0.010598,0.0080742,0.10945,-0.034004,-0.22337
220,1,0,0,0,-1.6441e-05,-1.0078e-06,8.7939e-06,-0.0076434,-0.0069431,-0.00032277,0.0075,0.0024283,-0.0013406,-0.0028172,0.12931,-0.033977,-0.21602
1780,1,0,0,0,-1.1739e-05,7.5833e-06,8.4604e-06,0.0023164,-0.0036595,0.010004,0.0075,0.00066403,-0.00049941,0.0016651,0.13906,-0.034002,-0.22742
1721,1,0,0,0,2.8871e-06,-1.6483e-05,4.5137e-06,0.012382,-0.011014,-0.012635,0.0075,-0.0022106,-0.00025649,-0.0017654,-0.097501,-0.025454,-0.22722
1197,1,0,0,0,-1.3124e-05,9.7478e-07,2.4951e-05,0.0047947,-0.00073103,-0.0084933,0.0075,-0.0011696,-0.0042612,0.0032345,-0.08476,-0.020815,-0.2208
1749,1,0,0,0,-1.3952e-05,1.5334e-05,1.7801e-05,0.013729,-0.0044583,0.014914,0.0075,-0.0026419,0.0053119,0.0005106,-0.069929,-0.021119,-0.22303
156,1,0,0,0,-1.1812e-05,1.4957e-05,6.9173e-05,-0.031594,0.0026243,0.0070514,0.0075,0.00883,-0.0050416,0.00066807,-0.048444,-0.028827,-0.22359
1168,1,0,0,0,-2.7203e-05,3.987e-07,-3.1396e-05,0.0050927,0.0075923,-0.0067934,0.0075,0.014544,-0.0055367,0.0044527,-0.036657,-0.019666,-0.22504
1143,1,0,0,0,7.6831e-06,-4.2824e-05,-7.2311e-05,-0.010547,0.017511,0.012519,0.0075,0.018181,0.011809,-0.0030834,-0.021342,-0.024266,-0.22563
646,1,0,0,0,-7.55e-06,5.0145e-06,-4.114e-05,0.013579,-0.013081,-0.01117,0.0075,-0.0033629,-0.002394,0.0021287,0.016451,-0.021625,-0.21601
195,1,0,0,0,1.5727e-06,2.3339e-05,1.5963e-05,-0.0086487,0.0053625,-0.009336,0.0075,-0.006757,-5.6196e-05,0.00078379,0.029057,-0.029747,-0.21632
46,1,0,0,0,-3.3682e-06,2.1089e-05,-2.0353e-05,-0.0051845,0.0041875,0.0069912,0.0075,-0.011776,0.0068865,0.001355,0.043874,-0.031227,-0.21811
535,1,0,0,0,4.4704e-05,-2.7136e-05,2.5301e-05,-0.015347,-0.0034718,-0.0055694,0.0075,-0.002966,-0.020172,-0.0098413,0.064497,-0.020645,-0.22635
1742,1,0,0,0,-9.965e-05,5.2659e-05,-6.458e-05,0.01205,0.00021962,0.0084037,0.0075,-0.017963,-0.0056698,0.020298,0.056031,-0.022331,-0.21408
727,1,0,0,0,2.6957e-05,-0.00022415,5.8071e-05,0.014993,-0.010716,0.0080618,0.0075,0.011963,0.01515,-0.01705,0.07593,-0.019876,-0.21667
698,1,0,0,0,-1.1598e-05,-4.9168e-05,-8.672e-06,-0.0027316,0.0044081,0.0085386,0.0075,0.0094423,0.0016437,0.029707,0.08766,-0.02009,-0.22601
1519,1,0,0,0,-1.9142e-05,2.4569e-05,1.3837e-05,0.013582,-0.010486,-0.020817,0.0075,0.0094934,-0.0046368,-0.016815,0.10206,-0.021037,-0.22193
612,1,0,0,0,-5.3484e-05,2.0092e-05,3.0831e-05,-0.0054837,-0.0078799,0.017687,0.0075,-0.0092168,-0.001123,-0.0034524,0.1215,-0.025476,-0.22601
983,1,0,0,0,-3.2187e-05,9.8165e-06,1.4988e-05,-0.0052773,-0.0045546,-0.021247,0.0075,-0.00070593,-0.00060382,-0.00087727,0.13487,-0.019421,-0.22291
926,1,0,0,0,7.0594e-07,2.0388e-05,-2.4818e-06,0.0093053,0.017188,0.0145,0.0075,-0.00045447,0.0062509,0.0019392,0.14316,-0.028334,-0.21415
925,1,0,0,0,-1.3264e-05,7.8703e-06,2.1701e-05,-0.0021425,0.024562,0.0082936,0.0075,0.00023821,0.0014334,-0.0038153,-0.095241,-0.011639,-0.21524
1457,1,0,0,0,-4.0352e-05,-8.5384e-06,1.5931e-06,0.0097921,-0.012682,-0.010104,0.0075,-0.00044203,0.0072225,-0.0045532,-0.091385,-0.0046778,-0.22795
88,1,0,0,0,-1.7948e-05,1.3983e-05,-2.5288e-05,0.003462,0.011787,-0.0032536,0.0075,-0.0035129,-0.0025668,0.0052861,-0.08033,-0.0052742,-0.21783
920,1,0,0,0,-3.225e-06,1.0136e-05,5.9723e-06,-0.0087009,-0.0053252,-0.01291,0.0075,0.0023627,0.00020315,-0.00027279,-0.065048,-0.0084441,-0.21666
723,1,0,0,0,-2.0082e-05,-8.9469e-06,-2.7335e-05,0.0011419,0.017572,-0.0055446,0.0075,0.0014458,0.0017359,-0.013944,-0.047309,-0.015245,-0.21546
1390,1,0,0,0,5.3745e-05,-5.3411e-05,-7.8644e-05,-0.0022401,0.0095645,0.0017292,0.0075,-0.060309,-0.009978,-0.054555,-0.056224,-0.014761,-0.22751
1282,1,0,0,0,3.0801e-07,-1.0352e-05,2.0394e-05,0.020805,0.0052765,-0.019146,0.0075,-0.0087129,0.00018319,-0.007691,-0.031143,-0.0062785,-0.22895
512,1,0,0,0,-3.6871e-07,2.8987e-05,-1.6444e-06,-0.0049109,-0.014557,0.0031538,0.0075,0.0075764,-0.0033666,-0.005035,-0.037244,-0.004065,-0.21543
293,1,0,0,0,2.6502e-05,-5.22e-05,-1.7555e-05,-0.00062363,-0.00087858,-0.0028503,0.0075,0.004072,-0.0067116,0.0055715,-0.014661,-0.010868,-0.22655
844,1,0,0,0,-0.00023081,-0.00011684,-0.0001346,0.0003567,0.00096773,0.0025239,0.0075,0.033146,-0.030478,-0.022942,-0.0039042,-0.015418,-0.21622
1310,1,0,0,0,3.9229e-05,2.6144e-05,-6.8529e-06,0.0023589,-0.0013461,-0.00014825,0.0075,0.0075367,-0.0052449,-0.0030179,0.019969,-0.012203,-0.22714
109,1,0,0,0,3.1015e-05,2.1478e-05,-2.3903e-05,0.0037495,0.00057596,-0.0026834,0.0075,-0.0011988,0.016887,-0.0066318,0.0099234,-0.008171,-0.21484
1583,1,0,0,0,6.6154e-05,2.0105e-05,-1.9058e-05,-0.011295,-0.006782,0.0039827,0.0075,0.0030705,0.0028107,0.0015103,0.036789,-0.014702,-0.22024
1653,1,0,0,0,6.3098e-05,1.1429e-05,-6.7431e-07,0.020221,-0.026854,-0.023117,0.0075,-0.0022503,0.0010841,0.0064646,0.045468,-0.0035449,-0.22527
843,1,0,0,0,7.8695e-05,2.1123e-05,-3.2612e-05,0.0016205,0.037121,0.035536,0.0075,0.0022358,0.003297,-0.0039641,0.058435,-0.0086373,-0.21972
23,1,0,0,0,5.8464e-05,-4.9544e-05,1.7941e-05,0.0029211,-0.014662,0.010574,0.0075,0.0027576,0.015667,0.001808,0.082717,-0.0070298,-0.22054
853,1,0,0,0,5.5298e-05,4.9e-05,2.6352e-05,-0.011315,0.0077089,-0.0074581,0.0075,-0.0013079,-0.01253,0.010471,0.097124,-0.0071506,-0.2247
1658,1,0,0,0,-1.7401e-05,8.6036e-05,6.1851e-05,-0.0062928,-0.0026563,-0.003505,0.0075,0.0036489,-0.016098,-0.010729,0.11316,-0.0042126,-0.22631
656,1,0,0,0,-4.8879e-05,2.1125e-05,2.9421e-05,0.011922,0.0011018,0.0031253,0.0075,0.0086306,0.011512,0.010128,0.12103,-0.013266,-0.21731
486,1,0,0,0,4.5412e-05,4.8595e-05,1.8552e-05,-0.019797,0.002676,-0.013515,0.0075,-0.0069734,-0.0072779,-0.0043277,0.13364,-0.0051528,-0.2179
1253,1,0,0,0,-2.1437e-06,6.8052e-06,-3.0485e-07,0.011945,-0.019965,0.0070566,0.0075,-0.00024609,0.00059795,0.00085078,-0.097502,0.0092484,-0.22387
132,1,0,0,0,-9.7697e-06,-1.7912e-06,1.0115e-08,-0.013776,0.0078822,-0.0041448,0.0075,0.000258,0.0015735,0.0071424,-0.079728,0.0051325,-0.22869
930,1,0,0,0,-6.3146e-06,1.4825e-05,-2.0012e-06,0.0036115,-0.015429,-0.0025833,0.0075,-0.0045348,0.00068918,-0.0021533,-0.084607,0.0098926,-0.21533
1149,1,0,0,0,5.5126e-06,-4.8647e-07,-1.7572e-05,0.015442,0.015333,0.0047301,0.0075,-0.0046783,0.012635,-0.0097365,-0.064254,0.0041983,-0.22469
1402,1,0,0,0,2.0337e-05,1.5509e-05,-4.8604e-05,0.011704,-0.023159,0.0078291,0.0075,-0.0034059,-0.0043858,0.0078493,-0.051583,-0.001272,-0.21883
153,1,0,0,0,3.4138e-05,3.107e-05,-1.2716e-05,-0.0067818,0.015004,0.0038448,0.0075,-0.0058079,-0.01016,-0.0026778,-0.040798,0.0079855,-0.22362
1436,1,0,0,0,1.6397e-05,3.8724e-05,-2.9791e-05,-0.010769,-0.0012775,0.013264,0.0075,0.0054363,0.010586,0.016394,-0.023983,0.0022719,-0.21892
478,1,0,0,0,-5.9375e-05,4.7938e-06,-2.8749e-05,0.0054744,-0.0022928,-0.0014629,0.0075,0.0057935,0.0026415,-0.00022796,-0.011473,0.0058858,-0.22652
703,1,0,0,0,2.3891e-05,4.3598e-05,-4.5929e-06,-0.0027848,0.00027397,0.00092557,0.0075,-0.0047888,-0.005996,-0.0086445,0.0025409,-0.0012454,-0.22591
1083,1,0,0,0,2.6434e-05,-3.9627e-05,-4.5504e-06,-0.0059051,-0.0029724,0.0050755,0.0075,0.0066553,0.0046846,0.0071154,-0.0015654,0.010046,-0.21599
534,1,0,0,0,4.8805e-05,-2.0171e-05,-6.109e-06,0.0028054,0.0061154,-0.0083375,0.0075,0.00084383,0.0050149,-0.0013433,0.016545,0.0034245,-0.22325
1003,1,0,0,0,6.3702e-05,2.2749e-05,-5.7122e-07,0.0071528,-0.0032557,-0.018057,0.0075,0.0035027,-0.011219,0.0014654,0.030619,-0.001654,-0.22431
1376,1,0,0,0,3.372e-05,1.0014e-05,-8.3388e-06,-0.013714,0.002211,-0.017081,0.0075,0.0027112,-0.0057749,-0.005325,0.040654,0.0074198,-0.21625
435,1,0,0,0,1.5391e-05,6.5777e-05,5.6863e-06,0.0013292,0.0026921,-0.0004281,0.0075,0.01076,-0.00075179,-0.0033798,0.055092,0.010718,-0.22656
231,1,0,0,0,7.833e-05,1.7498e-05,-2.8603e-05,0.0095008,-0.0021417,-0.0061655,0.0075,0.0054989,0.0016259,-0.00051671,0.069931,-0.001109,-0.22572
336,1,0,0,0,4.9097e-05,2.4192e-05,-1.1124e-06,-0.0024903,-0.0080838,-0.0069843,0.0075,0.0012569,0.00081139,0.0085707,0.077569,0.0093286,-0.21813
462,1,0,0,0,7.7247e-05,6.0436e-05,7.2226e-06,-0.0078891,0.0096933,0.015206,0.0075,0.011213,-0.0071265,-0.01203,0.089033,0.0052826,-0.22692
309,1,0,0,0,8.0026e-05,6.3198e-05,1.287e-05,0.0071728,-0.00085868,0.00047729,0.0075,0.0049498,-0.0084854,-0.011453,0.10446,0.0091934,-0.22791
1410,1,0,0,0,5.1205e-05,8.3456e-06,6.1599e-06,0.009694,-0.0077697,0.0052748,0.0075,7.078e-05,0.008687,0.00081323,0.10712,0.0035549,-0.21427
273,1,0,0,0,2.3687e-05,3.2934e-05,6.2849e-05,0.0060678,0.012396,-0.001942,0.0075,0.0022264,0.018954,0.0012644,0.12516,0.0047256,-0.22536
219,1,0,0,0,-6.128e-05,-3.3573e-05,4.4281e-05,0.00056762,-0.0016666,-0.0061593,0.0075,0.0079958,0.0015143,-0.0055469,0.14355,0.010354,-0.22734
755,1,0,0,0,-8.8178e-06,1.5654e-05,1.0773e-06,-0.010344,0.0045635,0.0016609,0.0075,0.0043006,0.0022814,-0.0010141,-0.086304,0.018558,-0.22746
707,1,0,0,0,3.6581e-05,-1.1378e-05,-1.4374e-07,0.021977,-4.4148e-05,-0.013569,0.0075,0.0033427,0.0069186,0.0026771,-0.067689,0.02153,-0.22743
1586,1,0,0,0,0.00015345,-0.000117,1.8518e-05,-0.0089216,-0.00032667,0.0056207,0.0075,-0.018034,-0.032605,-0.0069696,-0.054003,0.015101,-0.22263
1444,1,0,0,0,3.623e-05,-2.4407e-05,-8.9441e-05,0.0059233,-0.0015862,0.0039189,0.0075,-0.061961,0.030998,-0.027618,-0.041278,0.023053,-0.22331
76,1,0,0,0,2.0649e-05,3.3089e-05,4.8983e-06,0.0045563,-0.0041117,0.0022437,0.0075,-0.005271,-0.0019347,-0.0041625,-0.030143,0.01572,-0.21644
206,1,0,0,0,5.1101e-05,1.5352e-05,1.6592e-05,-0.0044079,-0.014554,-0.006925,0.0075,0.0052494,0.00025588,-0.00069032,-0.022262,0.023329,-0.22668
1782,1,0,0,0,7.8268e-05,2.3656e-05,1.2505e-07,-0.0016257,0.0030993,0.00064105,0.0075,-0.00095826,0.0070336,0.010035,-0.014763,0.027572,-0.2144
1568,1,0,0,0,2.067e-05,-4.3238e-05,-2.3673e-06,0.0066376,-0.02103,-0.010667,0.0075,-0.010057,0.0025784,-0.011943,-0.0065496,0.020912,-0.22504
118,1,0,0,0,1.4323e-05,-6.6802e-08,4.502e-06,0.0047667,0.00060275,0.0077167,0.0075,0.00059388,-0.0025987,-0.0068526,0.0075456,0.01535,-0.22665
1308,1,0,0,0,3.9464e-05,-9.5802e-06,-9.22e-06,-0.016567,0.018411,-0.0051648,0.0075,-0.0017813,0.0051739,0.002915,0.016094,0.021655,-0.21607
