"Points:0","Points:1","Points:2"
0.084933,-0.050004,0.047495
-0.11137,-0.012225,0.047495
-0.10801,-0.012225,0.047495
-0.03419,-0.029662,0.050495
-0.037545,-0.029662,0.050495
0.059766,0.028459,0.047495
0.056411,0.028459,0.047495
0.0060771,0.18538,0.050495
0.0094327,0.18538,0.050495
0.0077549,0.18829,0.050495
-0.069432,0.19995,0.050504
-0.015734,-0.0093194,0.050495
-0.030834,0.12145,0.047495
-0.03419,0.12145,0.047495
0.061444,0.089485,0.047495
-0.012379,-0.032568,0.050495
0.0648,0.042989,0.047495
0.068155,0.042989,0.047495
0.012788,0.15051,0.050495
0.016144,0.15051,0.050495
0.014466,0.15342,0.050495
-0.1164,-0.084829,0.050481
0.081578,0.066237,0.050495
-0.059357,0.17085,0.050495
-0.11472,-0.064534,0.050495
-0.11808,-0.064534,0.050495
0.0094327,0.057519,0.050495
0.011111,0.054613,0.050495
-0.011276,0.20722,0.047723
-0.013979,0.20709,0.048753
0.027888,0.031365,0.050495
0.056411,0.016835,0.050495
0.053055,0.016835,0.050495
-0.039223,0.1941,0.047495
0.053055,-0.012225,0.050495
0.056411,-0.012225,0.050495
0.054733,-0.0093194,0.050495
-0.06439,-0.00060136,0.050495
-0.067746,-0.00060136,0.050495
-0.066068,-0.0035074,0.050495
0.010997,0.20515,0.047634
0.012776,0.20268,0.047518
-0.067149,-0.091917,0.048824
-0.070599,-0.092201,0.047707
-0.067391,-0.092133,0.047637
-0.099624,0.031365,0.050495
-0.012379,0.13598,0.047495
-0.12982,0.0023046,0.050495
-0.0023119,0.17085,0.047495
-0.0039897,0.17376,0.047495
-0.10633,0.0081167,0.050495
-0.025801,0.17085,0.047495
-0.12982,0.048801,0.050495
-0.0023119,0.13017,0.047495
-0.027479,0.080767,0.050495
-0.024123,0.080767,0.050495
-0.025801,0.083673,0.050495
0.056411,0.0052107,0.047495
0.054733,0.0023046,0.047495
0.053055,0.0052107,0.047495
-0.086201,0.077861,0.050495
-0.025801,0.18248,0.047495
-0.091235,-0.018037,0.050495
-0.09459,-0.018037,0.050495
-0.092913,-0.020944,0.050495
-0.10633,-0.0035074,0.050495
0.031244,0.17085,0.047495
-0.099624,-0.03838,0.050495
-0.1537,-0.0015697,0.050275
-0.13318,-0.073252,0.050495
-0.14824,-0.052907,0.050491
-0.14982,-0.050041,0.050494
0.0060771,0.1447,0.047495
0.0027215,0.1447,0.047495
0.059766,0.057519,0.047495
0.058089,0.054613,0.047495
-0.0073452,-0.035474,0.050495
-0.0039897,-0.035474,0.050495
-0.027587,-0.092215,0.05009
-0.074457,0.069143,0.047495
-0.072779,0.072049,0.047495
-0.071101,0.069143,0.047495
0.024547,0.2049,0.047577
0.021177,0.031365,0.047495
-0.0056673,0.1941,0.047495
0.078222,-0.03838,0.047495
0.076544,-0.035474,0.047495
-0.009023,-0.073252,0.050495
-0.1466,-0.0035164,0.047485
-0.061033,-0.081965,0.050494
-0.062704,-0.084827,0.050483
-0.14662,-0.050001,0.047484
0.091644,-0.0093194,0.047495
-0.15425,0.0012277,0.049631
0.061444,0.0023046,0.050495
0.0648,0.0023046,0.050495
-0.025801,-0.073252,0.050495
0.0043993,-0.032568,0.047495
-0.1164,0.037177,0.047495
-0.0039897,-0.0064134,0.047495
-0.0056675,-0.0093194,0.047495
-0.0073452,-0.0064134,0.047495
-0.15245,0.013982,0.047755
-0.15435,0.015979,0.04783
-0.15128,0.016724,0.047642
0.027888,0.042989,0.050495
0.046345,-0.081962,0.050494
0.04467,-0.084821,0.050484
0.0043993,0.077861,0.050495
-0.10681,0.20725,0.047729
-0.1164,0.054613,0.047495
-0.11472,0.051707,0.047495
0.063122,0.057519,0.050495
0.066478,0.057519,0.050495
-0.072779,0.066237,0.047495
-0.10298,-0.079063,0.047495
-0.062712,0.16504,0.047495
-0.02407,-0.087596,0.047523
-0.025767,-0.090109,0.047633
-0.027489,-0.087633,0.047519
-0.020768,0.011023,0.050495
-0.022445,0.0081167,0.050495
-0.07949,-0.026756,0.047495
-0.045934,0.11855,0.047495
-0.042579,0.11855,0.047495
0.083255,0.13889,0.050495
0.084933,0.13598,0.050495
0.004399,-0.079063,0.047495
-0.087879,0.12145,0.047495
-0.084524,0.12145,0.047495
0.078222,0.17667,0.050495
-0.099624,0.14761,0.050495
0.083311,-0.08754,0.04752
0.081847,-0.090034,0.047624
0.07998,-0.087629,0.047518
-0.074457,0.16795,0.050495
-0.076135,0.17085,0.050495
0.056411,-0.041286,0.047495
0.054733,-0.044192,0.047495
0.053055,-0.041286,0.047495
0.046344,0.11564,0.050495
0.0497,0.11564,0.050495
0.048022,0.11855,0.050495
-0.0056675,0.031365,0.047495
0.014466,0.11273,0.050495
0.066355,0.20267,0.050461
0.06304,0.2026,0.050464
0.027888,0.11273,0.047495
-0.15184,0.1274,0.047599
-0.099623,0.19993,0.0505
-0.10298,0.19995,0.050503
-0.12647,0.11855,0.047495
-0.12311,0.11855,0.047495
-0.014056,0.045895,0.047495
-0.010701,0.045895,0.047495
0.063122,0.12145,0.047495
0.0648,0.12436,0.047495
0.036277,0.16795,0.050495
0.032922,0.16795,0.050495
-0.096268,0.14761,0.047495
-0.099624,0.14761,0.047495
-0.14986,0.042969,0.047533
-0.056001,0.089485,0.050495
-0.09459,0.16795,0.047495
-0.097946,0.16795,0.047495
-0.052646,0.10111,0.050495
-0.10969,0.089485,0.050495
0.044666,0.16504,0.050495
0.081578,0.10111,0.047495
-0.015734,0.060425,0.047495
-0.061035,0.13308,0.050495
-0.06439,0.13308,0.050495
0.061444,0.11855,0.050495
0.0648,0.11855,0.050495
0.011111,0.12436,0.047495
0.014466,0.0023046,0.047495
0.011111,0.0023046,0.047495
-0.13654,0.10111,0.050495
-0.13989,0.10111,0.050495
0.019499,0.12145,0.050495
0.022855,0.12145,0.050495
0.046344,0.10983,0.047495
0.042989,0.10983,0.047495
-0.050968,-0.00060136,0.047495
-0.12311,0.18248,0.050495
0.071511,0.14179,0.047495
-0.07949,0.18248,0.050495
0.068155,0.16504,0.047495
-0.061035,0.11564,0.047495
-0.059357,0.11855,0.047495
-0.057679,0.11564,0.047495
-0.13654,0.14761,0.050495
-0.050968,0.1912,0.050495
-0.054323,0.1912,0.050495
-0.052646,0.18829,0.050495
-0.092913,0.11273,0.047495
0.0060771,0.051707,0.050495
0.0027215,0.051707,0.050495
0.011111,0.18829,0.050495
-0.072698,0.20537,0.050361
0.063122,-0.058722,0.047495
0.061444,-0.061628,0.047495
0.059766,-0.058722,0.047495
0.068155,0.13598,0.050495
-0.01909,-0.0035074,0.050495
-0.022445,0.16504,0.050495
-0.029157,0.031365,0.050495
-0.032512,0.031365,0.050495
-0.1107,-0.092212,0.047723
0.039633,-0.018037,0.050495
0.036277,-0.018037,0.050495
-0.044257,-0.058722,0.047495
-0.045934,-0.061628,0.047495
-0.047612,-0.058722,0.047495
-0.11976,0.066237,0.047495
-0.0039897,-0.058722,0.047495
-0.0073452,-0.058722,0.047495
0.012788,-0.064534,0.050495
0.0094327,-0.064534,0.050495
-0.089557,0.0081167,0.047495
0.027888,-0.061628,0.050495
-0.069423,-0.015131,0.050495
-0.072779,-0.015131,0.050495
-0.044257,-0.070346,0.050495
-0.040901,-0.070346,0.050495
-0.091235,0.057519,0.047495
-0.087879,0.057519,0.047495
-0.071101,0.16795,0.047495
-0.074457,0.16795,0.047495
-0.12815,-0.05291,0.047495
-0.1315,-0.05291,0.047495
-0.07949,-0.061628,0.050495
-0.012365,-0.084903,0.050505
0.017822,0.15342,0.050495
0.081578,-0.050004,0.047495
-0.10969,-0.015131,0.047495
-0.12647,0.1941,0.047495
-0.035868,-0.026756,0.050495
0.058089,0.031365,0.047495
-0.050968,0.16795,0.050495
-0.054323,0.16795,0.050495
-0.052646,0.16504,0.050495
0.0060771,-0.029662,0.050495
0.0027215,-0.029662,0.050495
-0.0039897,0.080767,0.047495
-0.00063409,0.080767,0.047495
0.0077549,0.054613,0.050495
-0.01909,0.12436,0.050495
0.032922,0.028459,0.050495
0.031244,0.031365,0.050495
-0.015734,-0.032568,0.050495
0.061444,0.042989,0.047495
-0.15413,0.0099792,0.049627
-0.15466,0.011581,0.048291
-0.15468,0.0074764,0.048404
-0.042579,0.1941,0.047495
-0.044259,0.19701,0.047495
-0.11305,-0.084912,0.050506
0.058089,-0.0093194,0.050495
-0.1164,-0.061628,0.050495
-0.063856,-0.092209,0.047725
-0.11137,0.040083,0.050495
-0.11472,0.040083,0.050495
-0.11305,0.037177,0.050495
-0.13318,0.0081167,0.050495
-0.0056675,0.17085,0.047495
-0.11137,0.011023,0.050495
-0.10969,0.0081167,0.050495
-0.022445,0.17085,0.047495
-0.020768,0.16795,0.047495
-0.066068,0.0023046,0.050495
-0.069423,0.0023046,0.050495
-0.12647,0.042989,0.050495
-0.06439,0.022647,0.050495
-0.089557,0.048801,0.050495
-0.022445,0.083673,0.050495
0.051377,0.0023046,0.047495
-0.09459,0.080767,0.050495
-0.091235,0.080767,0.050495
-0.092913,0.083673,0.050495
-0.072779,0.031365,0.050495
-0.10969,-0.032568,0.050495
-0.096268,-0.020944,0.050495
0.0049277,0.2072,0.047716
-0.091235,-0.041286,0.050495
-0.09459,-0.041286,0.050495
-0.092913,-0.044192,0.050495
-0.14662,-0.050001,0.050499
0.042989,0.086579,0.047495
0.044666,0.089485,0.047495
0.012788,-0.02385,0.050495
0.016144,-0.02385,0.050495
0.0346,0.17085,0.047495
-0.040901,0.057519,0.047495
-0.039223,0.060425,0.047495
-0.037545,0.057519,0.047495
0.0043993,0.14761,0.047495
-0.052646,-0.026756,0.050495
0.039675,0.20278,0.047501
0.036262,0.20278,0.047502
0.074867,-0.03838,0.047495
0.088289,-0.0035074,0.047495
-0.097946,-0.064534,0.050495
-0.1013,-0.064534,0.050495
-0.15302,-0.073082,0.047696
-0.0023119,-0.032568,0.047495
-0.12311,0.037177,0.047495
-0.009023,-0.0093194,0.047495
-0.044257,-0.0064134,0.047495
-0.045934,-0.0093194,0.047495
-0.047612,-0.0064134,0.047495
0.058089,0.0023046,0.050495
0.0010437,-0.073252,0.047495
-0.11305,0.054613,0.047495
0.076544,-0.064534,0.050495
0.073189,-0.064534,0.050495
-0.059357,-0.061628,0.047495
-0.069423,0.066237,0.047495
-0.067746,0.063331,0.047495
-0.10969,-0.079063,0.047495
-0.0056675,0.0081167,0.050495
-0.02922,-0.090336,0.0476
-0.027479,0.13308,0.050495
0.0077549,0.077861,0.050495
-0.050968,-0.041286,0.047495
-0.052646,-0.044192,0.047495
-0.054323,-0.041286,0.047495
0.0648,0.054613,0.050495
-0.14157,0.1912,0.047495
-0.13989,0.1941,0.047495
-0.13821,0.1912,0.047495
0.039633,-0.00060136,0.050495
0.037955,-0.0035074,0.050495
0.048022,-0.061628,0.047495
0.083255,0.1447,0.047495
0.081578,0.14179,0.047495
0.0799,0.1447,0.047495
0.029566,0.069143,0.050495
0.032922,0.069143,0.050495
-0.0023117,-0.079063,0.047495
0.081578,0.17085,0.050495
0.07828,-0.090337,0.047601
-0.04929,0.11855,0.047495
-0.072779,0.17085,0.050495
0.051377,-0.044192,0.047495
0.051377,0.11855,0.050495
-0.086201,0.11855,0.047495
-0.082846,0.11855,0.047495
0.0027215,0.028459,0.047495
0.0010437,0.025553,0.047495
-0.00063409,0.028459,0.047495
0.022855,0.10983,0.050495
0.019499,0.10983,0.050495
0.021177,0.10692,0.050495
-0.12815,0.12726,0.050495
-0.12982,0.12436,0.050495
-0.06439,0.092391,0.047495
-0.066068,0.089485,0.047495
-0.067746,0.092391,0.047495
0.014466,0.13598,0.050495
0.064423,0.20507,0.050317
-0.14999,0.13018,0.047434
-0.15258,0.13,0.047831
-0.096269,0.19995,0.050506
-0.092913,0.089485,0.050495
-0.12815,0.15051,0.047495
-0.12479,0.15051,0.047495
0.059766,0.15051,0.047495
0.058089,0.14761,0.047495
-0.12982,0.11855,0.047495
-0.10797,0.20277,0.050487
-0.11135,0.20274,0.050473
-0.15498,0.043552,0.048372
-0.11472,-0.035474,0.047495
-0.1164,-0.03838,0.047495
-0.084524,0.1447,0.050495
-0.082846,0.14761,0.050495
-0.092913,0.14761,0.047495
-0.061035,0.1447,0.050495
-0.06439,0.1447,0.050495
-0.14661,0.04298,0.047484
-0.15301,0.17091,0.047685
-0.13151,0.2028,0.050494
-0.12952,0.20508,0.050284
-0.096268,0.17085,0.047495
-0.099624,0.17085,0.047495
0.056411,0.13889,0.047495
0.059766,0.13889,0.047495
-0.11472,0.15632,0.047495
-0.11808,0.15632,0.047495
-0.056001,0.11855,0.047495
-0.11305,0.089485,0.050495
-0.056001,0.18829,0.050495
0.078216,0.19994,0.047488
-0.062712,0.13598,0.050495
0.058089,0.11855,0.050495
0.014466,0.12436,0.047495
-0.084524,0.10983,0.047495
-0.086201,0.10692,0.047495
-0.087879,0.10983,0.047495
0.017822,0.0023046,0.047495
-0.13318,0.10111,0.050495
0.021177,0.11855,0.050495
0.024533,0.11855,0.050495
0.044666,0.11273,0.047495
0.0043993,0.18829,0.050495
-0.052646,0.0023046,0.047495
-0.1013,0.12145,0.050495
-0.10466,0.12145,0.050495
0.042989,0.092391,0.050495
0.039633,0.092391,0.050495
0.041311,0.089485,0.050495
0.086611,0.10983,0.047495
0.0094327,0.034271,0.047495
0.0077549,0.031365,0.047495
0.0060771,0.034271,0.047495
-0.11976,0.18248,0.050495
-0.067723,0.20278,0.050486
-0.069251,0.20507,0.050312
0.071511,0.16504,0.047495
-0.01909,0.15923,0.050495
-0.13989,0.14761,0.050495
0.053055,0.069143,0.050495
0.051377,0.066237,0.050495
0.011111,0.15342,0.050495
-0.0074797,-0.092211,0.047723
0.0043993,0.054613,0.050495
-0.13486,0.197,0.047496
-0.13317,0.19987,0.047506
-0.1315,0.197,0.047496
0.089967,0.15051,0.047495
0.086611,0.15051,0.047495
0.061444,-0.055816,0.047495
0.058089,-0.055816,0.047495
0.016144,-0.00060136,0.050495
0.019499,-0.00060136,0.050495
-0.056001,0.16504,0.050495
-0.074457,-0.041286,0.047495
-0.071101,-0.041286,0.047495
-0.025801,0.031365,0.050495
-0.11454,-0.092216,0.047724
0.037955,-0.015131,0.050495
0.0346,-0.015131,0.050495
-0.045934,-0.055816,0.047495
-0.04929,-0.055816,0.047495
0.063122,-0.070346,0.050495
0.066478,-0.070346,0.050495
-0.0056675,-0.055816,0.047495
-0.009023,-0.055816,0.047495
0.011111,-0.061628,0.050495
0.0077549,-0.061628,0.050495
-0.086201,0.0081167,0.047495
-0.024123,-0.02385,0.047495
-0.025801,-0.026756,0.047495
-0.027479,-0.02385,0.047495
-0.066068,-0.015131,0.050495
-0.042579,-0.073252,0.050495
-0.089557,0.054613,0.047495
-0.086201,0.054613,0.047495
-0.030834,0.13308,0.050495
-0.03419,0.13308,0.050495
-0.032512,0.13017,0.050495
-0.09459,-0.064534,0.050495
-0.12982,-0.050004,0.047495
0.0346,0.031365,0.050495
-0.12815,-0.018037,0.047495
-0.1315,-0.018037,0.047495
0.081578,0.042989,0.050495
-0.11305,-0.015131,0.047495
-0.032512,-0.026756,0.050495
-0.057679,0.080767,0.047495
-0.061035,0.080767,0.047495
0.061444,0.031365,0.047495
-0.15422,0.0055318,0.049645
-0.045934,0.1941,0.047495
0.0043993,-0.026756,0.050495
-0.0023119,0.077861,0.047495
0.051377,-0.0093194,0.050495
-0.010701,-0.012225,0.050495
-0.0073452,-0.012225,0.050495
0.066478,0.086579,0.047495
0.063122,0.086579,0.047495
-0.071514,-0.092074,0.048753
0.036277,0.1912,0.047495
0.037955,0.1941,0.047495
-0.1164,0.037177,0.050495
-0.12815,0.0052107,0.050495
-0.12982,0.0081167,0.050495
-0.11305,0.0081167,0.050495
-0.11305,-0.061628,0.050495
-0.01909,0.17085,0.047495
-0.084524,-0.035474,0.050495
-0.087879,-0.035474,0.050495
-0.086201,-0.03838,0.050495
-0.1315,0.045895,0.050495
-0.12982,0.042989,0.050495
-0.0036159,0.20725,0.05008
-0.00743,0.20722,0.050086
-0.0023119,0.13598,0.047495
-0.00063409,0.13308,0.047495
-0.086201,0.042989,0.050495
-0.029157,0.083673,0.050495
0.058089,0.0023046,0.047495
-0.089557,0.083673,0.050495
-0.061035,0.022647,0.050495
-0.057679,0.022647,0.050495
-0.059357,0.025553,0.050495
-0.062712,0.0023046,0.050495
0.089967,0.063331,0.047495
0.088289,0.060425,0.047495
0.086611,0.063331,0.047495
-0.15167,0.057493,0.050348
-0.066068,0.025553,0.050495
-0.11305,-0.026756,0.050495
-0.089557,-0.020944,0.050495
-0.1013,0.074955,0.050495
-0.097946,0.074955,0.050495
-0.099624,0.077861,0.050495
-0.096268,-0.044192,0.050495
0.0043993,0.089485,0.047495
-0.076135,0.072049,0.047495
0.012788,-0.047098,0.050495
0.016144,-0.047098,0.050495
-0.035868,0.060425,0.047495
-0.059353,-0.084922,0.050504
0.0077549,0.14761,0.047495
-0.10801,0.040083,0.050495
-0.14157,-0.058722,0.047495
-0.13821,-0.058722,0.047495
0.038119,0.20508,0.047646
-0.15499,-0.07203,0.048411
-0.084524,0.057519,0.047495
-0.030834,-0.064534,0.050495
-0.03419,-0.064534,0.050495
0.0010437,-0.03838,0.047495
-0.11976,0.031365,0.047495
-0.0023119,-0.0093194,0.047495
-0.15006,0.013933,0.047453
0.048031,-0.084918,0.050505
0.0060771,-0.064534,0.050495
-0.027479,-0.058722,0.047495
-0.025801,-0.055816,0.047495
-0.024123,-0.058722,0.047495
-0.050968,-0.064534,0.047495
-0.052646,-0.06744,0.047495
-0.054323,-0.064534,0.047495
-0.15465,0.0034766,0.048382
0.032922,-0.018037,0.050495
-0.10635,-0.084907,0.047489
-0.02228,-0.09034,0.047594
-0.056001,-0.044192,0.047495
0.056411,-0.064534,0.047495
0.054733,-0.06744,0.047495
0.053055,-0.064534,0.047495
0.078222,0.14179,0.047495
-0.0023119,0.042989,0.050495
-0.025801,0.13017,0.050495
0.0010479,-0.084908,0.04749
0.076544,0.17376,0.050495
0.078222,0.17085,0.050495
-0.044257,0.17376,0.050495
-0.047612,0.17376,0.050495
-0.045934,0.17085,0.050495
0.061444,0.054613,0.050495
-0.13989,0.18829,0.047495
-0.13654,0.18829,0.047495
0.08493,-0.090152,0.047542
0.061444,0.17085,0.047495
0.058089,-0.044192,0.047495
0.031244,0.066237,0.050495
-0.067746,0.16795,0.047495
0.044666,0.11855,0.050495
-0.0023119,0.025553,0.047495
-0.047612,-0.00060136,0.047495
-0.045934,0.0023046,0.047495
-0.044257,-0.00060136,0.047495
0.032922,0.10402,0.047495
0.036277,0.10402,0.047495
0.066478,0.10402,0.050495
0.069833,0.10402,0.050495
0.068155,0.10692,0.050495
-0.089557,0.11855,0.047495
0.074867,0.12436,0.050495
-0.054323,0.11564,0.050495
-0.050968,0.11564,0.050495
-0.066068,0.095297,0.047495
-0.069423,0.095297,0.047495
0.061444,0.12436,0.047495
-0.044259,0.19701,0.050495
-0.047613,0.19701,0.050494
-0.06439,0.11564,0.047495
0.068043,0.20538,0.05036
-0.1013,0.16795,0.047495
-0.15476,0.12753,0.04826
-0.11305,0.12436,0.047495
-0.10939,0.20508,0.050285
-0.14662,0.11273,0.04748
0.063122,0.1912,0.050495
0.0648,0.1941,0.050495
-0.062712,0.14761,0.050495
-0.062712,0.11855,0.047495
-0.04929,0.18829,0.050495
0.074863,0.20537,0.0476
-0.092913,0.17085,0.047495
0.0077549,0.18248,0.050495
-0.047612,0.098203,0.050495
-0.050968,0.098203,0.050495
-0.040901,0.10402,0.047495
-0.039223,0.10692,0.047495
-0.037545,0.10402,0.047495
0.058089,0.13598,0.047495
-0.1164,0.15923,0.047495
-0.032512,0.12436,0.047495
0.039633,0.16795,0.050495
0.076544,0.10402,0.047495
0.0799,0.10402,0.047495
-0.024123,0.16214,0.050495
-0.022445,0.15923,0.050495
-0.020768,0.063331,0.047495
-0.024123,0.063331,0.047495
-0.059357,0.13598,0.050495
0.017822,0.11855,0.050495
0.048022,0.11273,0.047495
0.014466,0.14761,0.050495
-0.04929,0.0023046,0.047495
-0.10298,0.12436,0.050495
0.041311,0.095297,0.050495
0.037955,0.095297,0.050495
0.084933,0.11273,0.047495
-0.12984,0.19995,0.047488
0.0077549,0.037177,0.047495
0.0043993,0.037177,0.047495
0.042989,0.11564,0.050495
0.066478,0.1447,0.047495
0.071511,0.066237,0.050495
0.032922,-0.041286,0.047495
0.036277,-0.041286,0.047495
-0.04929,0.16504,0.050495
0.059793,-0.087741,0.047502
0.063064,-0.087794,0.047495
-0.035868,0.13017,0.050495
0.089967,0.040083,0.050495
0.086611,0.040083,0.050495
0.088289,0.037177,0.050495
0.054733,0.019741,0.050495
0.088289,0.15342,0.047495
0.084933,0.15342,0.047495
0.0648,-0.055816,0.047495
0.017822,-0.0035074,0.050495
-0.072779,-0.044192,0.047495
-0.069423,-0.044192,0.047495
-0.024123,-0.00060136,0.050495
-0.020768,-0.00060136,0.050495
0.054733,-0.015131,0.050495
-0.047632,-0.087723,0.047503
-0.044286,-0.087721,0.047493
0.041311,-0.015131,0.050495
-0.042579,-0.055816,0.047495
0.0648,-0.073252,0.050495
-0.0023119,-0.055816,0.047495
0.014466,-0.061628,0.050495
-0.025801,-0.020944,0.047495
-0.029157,-0.020944,0.047495
0.032922,-0.064534,0.050495
0.029566,-0.064534,0.050495
-0.14822,0.016819,0.047524
-0.00063409,-0.0064134,0.047495
-0.045934,-0.073252,0.050495
-0.092913,0.054613,0.047495
-0.096268,-0.061628,0.050495
-0.099624,-0.061628,0.050495
-0.12647,-0.050004,0.047495
-0.074457,-0.064534,0.050495
-0.077813,-0.064534,0.050495
-0.074291,-0.092235,0.047728
-0.12982,-0.015131,0.047495
-0.017415,-0.081966,0.050494
-0.014062,-0.081962,0.050493
-0.10969,0.037177,0.050495
-0.059357,0.083673,0.047495
-0.062712,0.083673,0.047495
-0.12647,0.0081167,0.050495
0.0077549,-0.026756,0.050495
-0.050968,0.063331,0.047495
-0.0056675,0.077861,0.047495
-0.009023,-0.015131,0.050495
-0.0056675,-0.015131,0.050495
0.0648,0.089485,0.047495
-0.010701,-0.035474,0.050495
0.056411,0.045895,0.047495
0.059766,0.045895,0.047495
-0.091235,0.045895,0.050495
-0.089557,0.042989,0.050495
-0.025801,0.077861,0.050495
0.054733,0.0081167,0.047495
-0.096268,0.083673,0.050495
-0.056001,0.025553,0.050495
-0.086201,-0.032568,0.050495
-0.089557,-0.032568,0.050495
0.084933,0.060425,0.047495
-0.14492,0.07495,0.050493
-0.14826,0.074958,0.050476
-0.14659,0.072058,0.050489
-0.10801,-0.029662,0.050495
-0.10969,-0.026756,0.050495
-0.11472,-0.018037,0.050495
-0.11137,-0.018037,0.050495
-0.092913,-0.015131,0.050495
-0.089557,-0.044192,0.050495
-0.12311,-0.073252,0.050495
-0.062712,0.025553,0.050495
-0.0056675,-0.03838,0.050495
0.041311,0.089485,0.047495
-0.099624,0.072049,0.050495
-0.096268,0.072049,0.050495
0.063122,0.011023,0.047495
0.059766,0.011023,0.047495
-0.03419,0.074955,0.050495
-0.030834,0.074955,0.050495
0.032922,0.034271,0.047495
0.031244,0.031365,0.047495
-0.042579,0.060425,0.047495
-0.047612,-0.035474,0.050495
-0.044257,-0.035474,0.050495
-0.10298,-0.0035074,0.047495
-0.0023119,-0.03838,0.047495
-0.0039897,-0.035474,0.047495
-0.12311,0.031365,0.047495
-0.12479,0.034271,0.047495
-0.10633,0.037177,0.050495
-0.074457,-0.018037,0.050495
-0.0056675,-0.0035074,0.047495
0.041532,0.20537,0.047594
-0.15299,0.019758,0.047647
-0.15497,0.01962,0.048348
-0.01398,-0.092081,0.048753
-0.015157,-0.092239,0.047729
-0.011339,-0.092217,0.047723
-0.042579,-0.0093194,0.047495
-0.11137,0.0052107,0.047495
-0.10969,0.0081167,0.047495
0.076544,-0.012225,0.050495
0.073189,-0.012225,0.050495
-0.022445,-0.055816,0.047495
-0.056001,-0.06744,0.047495
-0.1097,-0.084894,0.04749
-0.11137,-0.081969,0.047495
-0.010701,0.016835,0.050495
-0.014056,0.016835,0.050495
-0.025803,-0.084901,0.047488
-0.04929,-0.044192,0.047495
-0.15416,0.015743,0.04961
0.041311,-0.0035074,0.050495
0.063122,-0.00060136,0.050495
0.066478,-0.00060136,0.050495
0.051377,-0.06744,0.047495
0.084933,0.14179,0.047495
-0.0023139,-0.084895,0.047491
-0.0039902,-0.08197,0.047495
-0.11137,0.1447,0.050495
-0.10969,0.14761,0.050495
0.081569,-0.084907,0.047489
0.073189,0.16214,0.047495
0.074867,0.16504,0.047495
0.076544,0.16214,0.047495
0.054733,-0.03838,0.047495
-0.029157,0.13017,0.050495
0.048022,0.11273,0.050495
-0.14492,0.17957,0.050494
-0.14324,0.18248,0.050494
0.0043993,0.025553,0.047495
-0.045934,0.17667,0.050495
-0.04929,0.17667,0.050495
-0.14325,0.18829,0.047495
0.024533,0.10692,0.050495
-0.12647,0.12436,0.050495
-0.042579,0.0023046,0.047495
-0.0039897,0.17376,0.050495
-0.0073452,0.17376,0.050495
